,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,m_precision,m_recall,m_f1_score,m_support,m_accuracy,m_auc,m_macro_avg_f1,m_weighted_avg_f1,m_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,meta_mean,meta_stdev,meta_sr,num_samples,ip_sr,ip_avg,ip_std,ip_recall,ip_prec,ip_acc,ip_f1,ip_auc
787,0.4862568715642179,1.0,0.6543375924680565,973.0,0.4862568715642179,0.5,0.3271687962340282,0.3181761506603793,0,0.523719165085389,0.5673175745118191,0.5446472619634929,973.0,0.5387306346826587,0.5394953631313959,0.5386527449057971,0.5384879780701282,0.5116731517509727,0.0004158779820822,0.0206101382129127,0.320320913417522,-0.0008517677128633,0.0146999764376934,-0.9198241449906834,0.0003825784564074,0.0091168954039723,0.6661527248743847,2001,1.585976869865068,0.0012343461692708,-0.005583081033721,-0.4326824254881809,0.037462293521171,0.0524737631184408,0.2203118274097488,0.0394953631313959
788,0.4685598377281947,1.0,0.638121546961326,924.0,0.4685598377281947,0.5,0.319060773480663,0.2989981284950635,0,0.5295950155763239,0.7359307359307359,0.6159420289855072,924.0,0.5699797160243407,0.5797974290340702,0.5637313831563481,0.560448360801979,0.4236641221374045,-0.000173677055936,0.0215237145326897,-0.1280930290392368,-0.0013827337759242,0.0148730821112022,-1.4758352061067888,0.0002712596092462,0.0098642982464752,0.4365351384576777,1972,1.9123703445644664,0.0016539933851705,-0.005008783864727,-0.2640692640692641,0.0610351778481292,0.101419878296146,0.2614502323069155,0.0797974290340701
789,0.4826560951437066,1.0,0.6510695187165776,974.0,0.4826560951437066,0.5,0.3255347593582888,0.3142426715708358,0,0.5411542100283823,0.5872689938398358,0.5632693254554407,974.0,0.5604558969276512,0.5613548034333278,0.5604376552464235,0.5603394308090444,0.5354406130268199,-3.0336938400584105e-05,0.0208448140468472,-0.0231032987965188,-0.0010293754482691,0.0143345362689007,-1.139962140698401,0.000269014361159,0.0089836260245431,0.4753615723455046,2018,1.6153237130439058,0.0012983898094282,-0.0053509102443576,-0.4127310061601642,0.0584981148846756,0.0777998017839445,0.2460967592382085,0.0613548034333277
790,0.5024925224327019,1.0,0.6688785666887856,1008.0,0.5024925224327019,0.5,0.3344392833443928,0.3361064781766181,0,0.5444078947368421,0.6567460317460317,0.5953237410071943,1008.0,0.551345962113659,0.5508179056525749,0.5459840181546038,0.5462299788866706,0.4448897795591182,0.0003251343031363,0.0191242419470193,0.2698850530686822,-0.0005451831530805,0.0137823321186161,-0.6279426571435804,0.0003906881631096,0.0091753151618647,0.6759421566646283,2006,1.3038848138082089,0.0009358713161901,-0.0046070169567513,-0.3432539682539682,0.0419153723041402,0.0488534396809571,0.2101235007100524,0.0508179056525749
791,0.4813870474247833,1.0,0.6499139414802065,944.0,0.4813870474247833,0.5,0.3249569707401032,0.31286015336936,0,0.5302922309337135,0.788135593220339,0.6340008521516831,944.0,0.561958184599694,0.5700756628835226,0.5443020133774289,0.5409628929131145,0.352015732546706,-0.000593235692011,0.0200111098070095,-0.4706048165380514,-0.0009492470797826,0.0140069179990524,-1.075813411356758,0.0003039073186392,0.0102656758829753,0.4699524098937301,1961,1.545765821250488,0.0012531543984219,-0.003741242116077,-0.211864406779661,0.0489051835089301,0.0805711371749107,0.2281027395437544,0.0700756628835226
792,0.4467336683417085,1.0,0.6175755470649531,889.0,0.4467336683417085,0.5,0.3087877735324765,0.2758917896184639,0,0.4879467996674979,0.6602924634420697,0.5611854684512428,889.0,0.5386934673366834,0.5504005459807987,0.5374783274459604,0.5349527425750458,0.4405086285195277,-0.0003689171143835,0.0222474472461485,-0.2632381850164872,-0.0017052075243851,0.015533152924177,-1.7426809863914892,-0.0001728297627468,0.0101370003378741,-0.2706508174829037,1990,1.4720301689085855,0.0015323777616383,-0.0053961525863028,-0.3397075365579303,0.0412131313257894,0.0919597989949749,0.2590609529565818,0.0504005459807986
793,0.4855864811133201,1.0,0.6537303445968551,977.0,0.4855864811133201,0.5,0.3268651722984275,0.317442617629785,0,0.5447619047619048,0.5854657113613101,0.5643808584114456,977.0,0.5611332007952287,0.5618149812845198,0.5611088067720723,0.5610144832158678,0.5381642512077295,0.0003085310887835,0.0211516115133572,0.2315558411625556,-0.000918418028356,0.0149168379924295,-0.9773810121936954,0.0005003253327827,0.0085995493664087,0.9235854220497974,2012,1.9009664342434929,0.0014187433611387,-0.0063172886260208,-0.4145342886386899,0.0591754236485846,0.0755467196819085,0.2435718655860827,0.0618149812845197
794,0.4744303797468354,1.0,0.6435439560439561,937.0,0.4744303797468354,0.5,0.321771978021978,0.3053168034497148,0,0.5233644859813084,0.7769477054429029,0.6254295532646048,937.0,0.5584810126582278,0.5691096908717405,0.5439108308863098,0.5397420253368376,0.361271676300578,-0.0001032965825504,0.0208914447561707,-0.0784906181169625,-0.0010895278633393,0.0147495785796964,-1.1726245969520726,0.0003984379028969,0.0104709872091004,0.604050553925518,1975,1.7766751508775904,0.0014879657662363,-0.0042785913705959,-0.223052294557097,0.0489341062344729,0.0840506329113923,0.2344252218871227,0.0691096908717404
795,0.4671717171717172,1.0,0.6368330464716008,925.0,0.4671717171717172,0.5,0.3184165232358004,0.2975103878718337,0,0.5327868852459017,0.2108108108108108,0.3020914020139427,925.0,0.544949494949495,0.5243627513769694,0.4822558920897739,0.4940848737614193,0.837914691943128,-0.0001355752164068,0.0218825575952422,-0.0983518416423842,-0.0012618238396085,0.0154272100220941,-1.2984092677272443,0.0002050333964682,0.0053386683663826,0.6096659394696753,1980,1.90807520719692,0.0014668572360768,-0.0100885416557114,-0.7891891891891891,0.0656151680741845,0.0777777777777777,0.1965744858895856,0.0243627513769694
796,0.4561316051844467,1.0,0.6264977747346799,915.0,0.4561316051844467,0.5,0.3132488873673399,0.2857654356342134,0,0.5232690124858116,0.5038251366120219,0.5133630289532293,915.0,0.5643070787637089,0.5594286086359834,0.5594793484116326,0.5635254462305155,0.615032080659945,-0.0001214058831089,0.0231779593137129,-0.083150488805049,-0.0020027402917122,0.0163967493087934,-1.9389524055275789,0.0002232225776399,0.0085620091249898,0.4138688143135453,2006,2.352821219841124,0.0022259628693522,-0.0078347401838036,-0.4961748633879781,0.0671374073013649,0.1081754735792622,0.277760010596302,0.0594286086359834
